altitude,cadence,combined_pedal_smoothness,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,heart_rate,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_torque_effectiveness,speed,temperature,timestamp
15,0,18.5,8737.07,15,4.915,2,0,100,15,66.5,-451251507,1729657381,0,67,4.915,19,13-12-2019 02:08
14,0,18.5,8741.99,14,4.629,2,0,99,15,66.5,-451251100,1729656956,38,67,4.629,19,13-12-2019 02:08
14,12,10,8746.45,14,4.487,2,0,98,50,68,-451250704,1729656616,60,35.5,4.487,19,13-12-2019 02:08
14,36,6.5,8750.64,14,4.256,2,0,98,78,64,-451250320,1729656320,55,23,4.256,19,13-12-2019 02:09
14,57,20.5,8754.58,14,4.08,3,0,97,52,51.5,-451249968,1729656023,61,71.5,4.08,19,13-12-2019 02:09
14,58,21,8758.42,14,3.892,3,0,96,50,51,-451249630,1729655724,59,73,3.892,19,13-12-2019 02:09
14,59,16.5,8762.46,14,3.92,3,0,95,50,52,-451249259,1729655445,81,53,3.92,19,13-12-2019 02:09
14,60,15,8767.23,14,4.094,3,0,95,56,61.5,-451248868,1729655088,97,50.5,4.094,19,13-12-2019 02:09
14,61,14.5,8773.78,14,5.311,3,0,96,58,71,-451248494,1729654344,110,53.5,5.311,19,13-12-2019 02:09
14,65,15.5,8782.25,14,7.863,3,0,97,45,70,-451247870,1729653512,112,55,7.863,19,13-12-2019 02:09
14.2,62,16.5,8789.79,14.2,7.616,3,0,98,47,67.5,-451247255,1729652847,82,62.5,7.616,19,13-12-2019 02:09
15,59,17,8796.14,15,6.667,3,0,99,57,67,-451246705,1729652339,53,64.5,6.667,19,13-12-2019 02:09
15,57,16,8802.16,15,6.189,3,0,99,54,54.5,-451246146,1729651932,108,58.5,6.189,19,13-12-2019 02:09
15,56,14.5,8808.1,15,5.999,2,0,100,49,57.5,-451245553,1729651640,200,51.5,5.999,19,13-12-2019 02:09
15,55,13.5,8813.18,15,5.31,2,0,100,47,82,-451245027,1729651455,300,45.5,5.31,19,13-12-2019 02:09
15,51,20,8817.83,15,4.827,2,0,100,47,94,-451244552,1729651258,319,76,4.827,19,13-12-2019 02:09
15.8,48,25,8822.09,15.8,4.391,2,0,100,52,95.5,-451244125,1729651051,225,91,4.391,19,13-12-2019 02:09
16,47,27,8826.5,16,4.393,2,0,100,53,91.5,-451243697,1729650795,167,96,4.393,19,13-12-2019 02:09
16,48,27,8830.95,16,4.457,2,0,101,53,83.5,-451243287,1729650489,126,95,4.457,19,13-12-2019 02:09
16,51,23.5,8835.61,16,4.611,2,0,101,52,72,-451242888,1729650105,90,85.5,4.611,19,13-12-2019 02:09
16,55,18.5,8840.43,16,4.765,2,0,102,52,68,-451242485,1729649696,86,67,4.765,19,13-12-2019 02:09
16,60,17.5,8845.42,16,4.94,2,0,103,50,66.5,-451242079,1729649253,104,62,4.94,19,13-12-2019 02:09
16,63,16,8850.48,16,5.022,2,0,105,44,62,-451241684,1729648783,82,58.5,5.022,19,13-12-2019 02:09
16,65,15,8856.18,16,5.529,3,0,106,45,55.5,-451241225,1729648271,86,55.5,5.529,19,13-12-2019 02:09
16,67,15,8862.46,16,6.098,2,0,107,49,56.5,-451240712,1729647718,93,56.5,6.098,19,13-12-2019 02:09
16,69,14.5,8868.7,16,6.247,2,0,108,51,58,-451240196,1729647179,78,56.5,6.247,19,13-12-2019 02:09
16,70,13.5,8874.79,16,6.196,2,0,108,56,58.5,-451239681,1729646669,81,48.5,6.196,19,13-12-2019 02:09
16,71,13,8881.54,16,6.513,2,0,108,59,58.5,-451239127,1729646079,67,43.5,6.513,19,13-12-2019 02:09
16,71,15,8888.44,16,6.778,2,0,108,51,52,-451238560,1729645475,61,50.5,6.778,19,13-12-2019 02:09
16,71,12.5,8895.53,16,7.026,2,0,107,51,49,-451237998,1729644827,63,45.5,7.026,19,13-12-2019 02:09
16,62,12.5,8902.26,16,6.817,2,0,107,57,49,-451237466,1729644208,45,45.5,6.817,19,13-12-2019 02:09
16,52,12.5,8908.72,16,6.562,2,0,106,58,47.5,-451236940,1729643639,34,45.5,6.562,19,13-12-2019 02:09
16,38,12,8915.37,16,6.652,2,0,105,55,41.5,-451236386,1729643069,25,44.5,6.652,19,13-12-2019 02:09
16,23,12,8922.14,16,6.591,2,0,105,52,35,-451235831,1729642476,15,43.5,6.591,19,13-12-2019 02:09
16,8,11.5,8928.4,16,6.01,2,0,105,49,29,-451235294,1729641965,5,42.5,6.01,19,13-12-2019 02:09
16,0,11.5,8934.52,16,5.876,2,0,105,46,26,-451234766,1729641471,8,42,5.876,19,13-12-2019 02:09
16,6,10.5,8940.62,16,5.683,2,0,104,55,31.5,-451234257,1729640953,30,38,5.683,19,13-12-2019 02:09
16,13,9,8946.65,16,6.021,2,0,104,69,39.5,-451233773,1729640407,54,33,6.021,19,13-12-2019 02:09
16,21,7.5,8952.91,16,6.17,2,0,103,83,47,-451233262,1729639856,77,27.5,6.17,19,13-12-2019 02:09
16,39,7,8959.84,16,6.61,2,0,102,59,54.5,-451232714,1729639222,102,26.5,6.61,19,13-12-2019 02:09
16,59,13.5,8966.11,16,6.352,2,0,101,51,62,-451232201,1729638670,86,49.5,6.352,19,13-12-2019 02:09
16,68,17.5,8972.23,16,6.186,2,0,100,54,64,-451231699,1729638134,78,63.5,6.186,19,13-12-2019 02:09
16,68,17.5,8978.45,16,6.218,2,0,99,58,62.5,-451231183,1729637598,84,63.5,6.218,19,13-12-2019 02:09
16,68,16.5,8984.69,16,6.222,2,0,98,54,61.5,-451230648,1729637090,91,55.5,6.222,19,13-12-2019 02:09
16,68,16,8990.98,16,6.242,2,0,98,54,62.5,-451230075,1729636638,87,54,6.242,19,13-12-2019 02:09
16,68,15.5,8997.25,16,6.32,2,0,98,55,61,-451229521,1729636156,84,55,6.32,19,13-12-2019 02:09
16,69,16,9003.22,16,6.246,2,0,99,56,59.5,-451228998,1729635687,83,56.5,6.246,19,13-12-2019 02:09
16,69,16,9010.7,16,6.366,2,0,99,56,59,-451228340,1729635105,83,56,6.366,19,13-12-2019 02:09
16,69,15,9017.84,16,6.372,2,0,100,56,59.5,-451227707,1729634558,95,53,6.372,19,13-12-2019 02:09
16,69,15.5,9024.25,16,6.211,2,0,100,53,59,-451227126,1729634090,85,55.5,6.211,19,13-12-2019 02:09
16,70,16,9030.92,16,6.259,2,0,101,51,56.5,-451226534,1729633583,79,59,6.259,19,13-12-2019 02:09
16,70,15.5,9037.5,16,5.981,2,0,102,52,57.5,-451225958,1729633064,76,55.5,5.981,19,13-12-2019 02:09
16,69,14,9043.8,16,5.872,2,0,102,52,61,-451225394,1729632592,86,50.5,5.872,19,13-12-2019 02:09
16,52,13.5,9050.02,16,6.006,2,0,101,51,58.5,-451224839,1729632123,64,49.5,6.006,19,13-12-2019 02:09
16,34,13,9055.92,16,5.889,2,0,101,50,55.5,-451224307,1729631688,43,48,5.889,19,13-12-2019 02:09
16,17,12.5,9062.16,16,5.825,2,0,101,49,53,-451223739,1729631239,21,47,5.825,19,13-12-2019 02:09
16,0,12,9068.01,16,5.651,2,0,101,48,50.5,-451223190,1729630853,0,46,5.651,19,13-12-2019 02:09
16,0,12,9073.75,16,5.568,2,0,101,48,50.5,-451222650,1729630477,0,46,5.568,19,13-12-2019 02:09
16,0,12,9079.56,16,5.164,2,0,101,47,50.5,-451222114,1729630071,0,46,5.164,19,13-12-2019 02:09
16,0,12,9085.2,16,5.424,2,0,101,46,50.5,-451221592,1729629684,0,46,5.424,19,13-12-2019 02:09
16,0,12,9090.92,16,5.571,2,0,100,45,50.5,-451221085,1729629246,0,46,5.571,19,13-12-2019 02:09
16,0,12,9096.56,16,5.293,2,0,99,44,50.5,-451220603,1729628782,0,46,5.293,19,13-12-2019 02:09
16,0,12,9102.02,16,5.152,2,0,98,43,50.5,-451220153,1729628309,0,46,5.152,19,13-12-2019 02:09
16,11,12,9107.15,16,4.979,2,0,97,42,50.5,-451219704,1729627908,37,46,4.979,19,13-12-2019 02:10
16,49,13,9112.24,16,5.015,2,0,96,42,51,-451219233,1729627555,94,48,5.015,19,13-12-2019 02:10
16,63,29,9117.53,16,5.166,2,0,95,43,56,-451218742,1729627195,73,85.5,5.166,19,13-12-2019 02:10
16,63,29,9122.94,16,5.298,2,0,94,52,56,-451218226,1729626857,81,85,5.298,19,13-12-2019 02:10
16,46,25.5,9127.95,16,5.12,2,0,94,51,54,-451217739,1729626570,59,78.5,5.12,19,13-12-2019 02:10
16,29,22,9133.03,16,5.032,2,0,95,49,52,-451217261,1729626239,37,72,5.032,19,13-12-2019 02:10
15.6,12,18.5,9138.45,15.6,4.88,2,0,96,48,50.5,-451216763,1729625856,15,65.5,4.88,19,13-12-2019 02:10
15,0,16,9143.33,15,4.291,2,0,97,47,49,-451216317,1729625509,0,61,4.291,19,13-12-2019 02:10
15,0,16,9147.42,15,3.748,2,0,99,45,49,-451215928,1729625255,0,61,3.748,19,13-12-2019 02:10
15,0,16,9151.41,15,4.074,2,0,100,44,49,-451215517,1729625115,0,61,4.074,19,13-12-2019 02:10
15,0,16,9155.51,15,4.089,2,0,100,43,49,-451215079,1729625059,22,61,4.089,19,13-12-2019 02:10
15,13,16,9159.75,15,4.214,2,0,100,35,52.5,-451214637,1729624929,58,60,4.214,19,13-12-2019 02:10
15,56,15.5,9164,15,4.262,2,0,98,11,63.5,-451214227,1729624679,117,56,4.262,19,13-12-2019 02:10
15,54,15.5,9168.64,15,4.45,2,0,97,31,65.5,-451213814,1729624330,117,55.5,4.45,18,13-12-2019 02:10
15,46,15.5,9174,15,4.924,2,0,96,52,65.5,-451213321,1729623952,126,55.5,4.924,18,13-12-2019 02:10
15,50,17,9179.39,15,5.305,2,0,94,51,70.5,-451212831,1729623563,177,62,5.305,18,13-12-2019 02:10
15,54,20,9184.8,15,5.363,2,0,93,49,79,-451212361,1729623131,230,72.5,5.363,18,13-12-2019 02:10
15.4,56,21.5,9190.17,15.4,5.334,2,0,92,50,86,-451211911,1729622677,261,77,5.334,18,13-12-2019 02:10
16,58,24.5,9195.62,16,5.471,2,0,91,51,91,-451211439,1729622239,264,84.5,5.471,18,13-12-2019 02:10
16,59,26.5,9201.32,16,5.586,2,0,92,50,92.5,-451210949,1729621775,267,88,5.586,18,13-12-2019 02:10
16,60,27,9207.37,16,5.918,2,0,93,50,93.5,-451210423,1729621295,270,91,5.918,18,13-12-2019 02:10
16,61,28,9213.26,16,5.902,2,0,96,51,95,-451209906,1729620833,270,94,5.902,18,13-12-2019 02:10
16,61,27.5,9219.27,16,5.993,2,0,98,51,95,-451209385,1729620351,262,93,5.993,18,13-12-2019 02:10
16,62,28.5,9225.38,16,6.086,2,0,99,51,94.5,-451208852,1729619869,248,94.5,6.086,18,13-12-2019 02:10
16.8,63,28.5,9231.47,16.8,6.086,2,0,102,51,94,-451208316,1729619396,247,91.5,6.086,18,13-12-2019 02:10
17,64,28.5,9237.51,17,6.04,2,0,105,51,94,-451207798,1729618903,237,90,6.04,18,13-12-2019 02:10
17,64,28,9243.46,17,5.998,2,0,106,51,93,-451207284,1729618423,223,90,5.998,18,13-12-2019 02:10
17,64,27.5,9249.51,17,6.016,2,0,107,51,90.5,-451206761,1729617937,213,90,6.016,18,13-12-2019 02:10
17,64,27,9255.35,17,5.867,2,0,108,52,89.5,-451206240,1729617494,216,87,5.867,18,13-12-2019 02:10
17,64,27,9261.07,17,5.602,2,0,109,52,89,-451205730,1729617060,211,86.5,5.602,18,13-12-2019 02:10
17.4,64,25.5,9266.77,17.4,5.49,2,0,109,52,88.5,-451205226,1729616621,210,86,5.49,18,13-12-2019 02:10
18,63,24.5,9272.15,18,5.268,2,0,111,52,89,-451204748,1729616211,210,84,5.268,18,13-12-2019 02:10
18,62,24.5,9277.65,18,5.223,2,0,111,52,89,-451204264,1729615785,183,84,5.223,18,13-12-2019 02:10
18,60,27,9283.17,18,5.241,2,0,112,53,87.5,-451203768,1729615376,173,84.5,5.241,19,13-12-2019 02:10
18,59,27,9288.72,18,5.55,2,0,112,53,85.5,-451203278,1729614945,176,84,5.55,19,13-12-2019 02:10
18,58,25,9294.14,18,5.351,2,0,112,52,84.5,-451202801,1729614523,185,82,5.351,19,13-12-2019 02:10
18.8,57,25,9299.61,18.8,5.144,2,0,113,51,84.5,-451202324,1729614091,180,82,5.144,19,13-12-2019 02:10
19,57,25,9304.92,19,5.091,2,0,113,53,84.5,-451201855,1729613681,185,82,5.091,19,13-12-2019 02:10
19,56,24.5,9310.14,19,4.977,2,0,113,53,86,-451201397,1729613272,179,82,4.977,19,13-12-2019 02:10
19,56,25,9315.47,19,5.058,2,0,113,53,86.5,-451200937,1729612843,174,83,5.058,19,13-12-2019 02:10
19,55,25.5,9320.63,19,5.036,2,0,114,52,86.5,-451200484,1729612438,171,84.5,5.036,19,13-12-2019 02:10
19,55,26,9325.71,19,4.995,2,0,114,51,85.5,-451200049,1729612023,175,83.5,4.995,19,13-12-2019 02:10
19,55,26,9330.67,19,4.897,2,0,114,51,85.5,-451199623,1729611617,176,83.5,4.897,19,13-12-2019 02:10
19.4,54,25.5,9335.55,19.4,4.895,2,0,114,51,86,-451199209,1729611213,164,83.5,4.895,19,13-12-2019 02:10
20,54,25,9341.06,20,5.147,2,0,115,50,85,-451198753,1729610736,159,84,5.147,19,13-12-2019 02:10
20,54,25,9346.16,20,4.995,2,0.04,115,50,84,-451198323,1729610309,161,84.5,4.995,19,13-12-2019 02:10
20,53,24,9350.84,20,4.667,2,0.1,115,51,85.5,-451197909,1729609948,165,83.5,4.667,19,13-12-2019 02:10
20,53,24,9355.74,20,4.802,2,0.16,115,51,85.5,-451197478,1729609568,173,82.5,4.802,19,13-12-2019 02:10
20,53,24,9360.82,20,4.839,2,0.21,116,52,87.5,-451197025,1729609184,173,83,4.839,19,13-12-2019 02:10
20.8,53,24,9365.75,20.8,4.787,2,0.27,116,53,88.5,-451196592,1729608797,174,83,4.787,19,13-12-2019 02:10
21,53,24,9370.44,21,4.515,2,0.73,116,52,88,-451196180,1729608432,178,83.5,4.515,19,13-12-2019 02:10
21,53,24,9375.11,21,4.682,2,1.3,117,51,87.5,-451195772,1729608062,182,84,4.682,19,13-12-2019 02:10
21,53,24,9380,21,4.984,2,1.86,117,52,87.5,-451195338,1729607690,193,84,4.984,19,13-12-2019 02:10
21,53,24,9385.19,21,5.154,2,2.43,118,52,89,-451194891,1729607269,199,84.5,5.154,19,13-12-2019 02:10
21.4,54,23.5,9390.39,21.4,4.945,2,3,118,52,90.5,-451194435,1729606864,195,85,4.945,19,13-12-2019 02:10
22,54,23.5,9395.3,22,4.716,2,3.57,118,50,90.5,-451193994,1729606496,181,85,4.716,19,13-12-2019 02:10
22,54,23.5,9399.98,22,4.696,2,3.59,119,50,90.5,-451193580,1729606136,166,85,4.696,19,13-12-2019 02:10
22,54,23.5,9404.9,22,4.695,2,3.47,119,50,85.5,-451193147,1729605755,158,84,4.695,19,13-12-2019 02:10
22,53,23.5,9409.71,22,4.76,2,3.35,120,50,83.5,-451192717,1729605393,163,83.5,4.76,19,13-12-2019 02:10
22,53,23.5,9414.37,22,4.615,2,3.23,120,50,84,-451192308,1729605028,172,83,4.615,19,13-12-2019 02:10
22,52,23.5,9418.89,22,4.395,2,3.11,121,50,85,-451191904,1729604690,172,83,4.395,19,13-12-2019 02:11
22,52,23.5,9423.51,22,4.805,2,2.97,122,51,86,-451191486,1729604351,168,85,4.805,19,13-12-2019 02:11
22.8,52,23.5,9428.16,22.8,4.694,2,2.82,122,50,86.5,-451191069,1729604003,181,85,4.694,19,13-12-2019 02:11
23,52,23.5,9432.81,23,4.673,2,2.66,122,49,87.5,-451190663,1729603636,199,84.5,4.673,19,13-12-2019 02:11
23,52,23.5,9437.54,23,4.586,2,2.51,123,48,89.5,-451190249,1729603263,215,85,4.586,19,13-12-2019 02:11
23,52,25,9442.34,23,4.761,2,2.36,123,48,92,-451189832,1729602880,204,88.5,4.761,19,13-12-2019 02:11
23,53,25.5,9447.18,23,4.862,2,2.42,123,51,90.5,-451189420,1729602482,184,90.5,4.862,19,13-12-2019 02:11
23,54,25,9452.04,23,4.805,2,2.55,123,50,88,-451189008,1729602076,177,87.5,4.805,19,13-12-2019 02:11
23,54,24,9457.02,23,4.897,2,2.68,123,52,88,-451188581,1729601669,183,85,4.897,19,13-12-2019 02:11
23.2,54,23,9461.98,23.2,5.01,2,2.81,123,55,89,-451188156,1729601263,199,83,5.01,19,13-12-2019 02:11
24,54,23,9467.39,24,5.196,2,2.93,123,53,89,-451187694,1729600816,221,83,5.196,19,13-12-2019 02:11
24,55,23,9472.71,24,5.3,2,2.85,123,53,89,-451187242,1729600375,180,83,5.3,19,13-12-2019 02:11
24,56,23,9477.87,24,5.184,2,2.71,123,57,89,-451186792,1729599969,185,83,5.184,19,13-12-2019 02:11
24,57,23,9482.87,24,4.973,2,2.57,123,56,87,-451186348,1729599585,135,83,4.973,19,13-12-2019 02:11
24,58,23,9488.39,24,4.597,2,2.43,124,55,76,-451185854,1729599172,69,82.5,4.597,19,13-12-2019 02:11
24,57,23,9492.95,24,4.487,2,2.29,124,61,54.5,-451185448,1729598826,48,82.5,4.487,19,13-12-2019 02:11
24.6,52,23,9497.16,24.6,4.1,2,2.62,124,47,52,-451185076,1729598502,51,82.5,4.1,19,13-12-2019 02:11
25,49,18.5,9501.23,25,3.925,2,3.06,124,45,60,-451184726,1729598171,113,63.5,3.925,19,13-12-2019 02:11
25,46,15.5,9505.12,25,3.954,2,3.51,124,50,73,-451184391,1729597856,157,50.5,3.954,19,13-12-2019 02:11
25,44,16,9509.13,25,3.989,2,3.96,123,61,89.5,-451184039,1729597542,155,51.5,3.989,19,13-12-2019 02:11
25,44,18.5,9513.04,25,3.734,2,4.41,122,54,86.5,-451183683,1729597260,122,63.5,3.734,19,13-12-2019 02:11
25,44,21,9516.21,25,3.406,2,3.92,120,48,84,-451183420,1729596998,88,76,3.406,19,13-12-2019 02:11
25,43,21.5,9519.08,25,2.937,2,3.17,120,42,73.5,-451183309,1729596663,63,78,2.937,19,13-12-2019 02:11
25,43,22,9522.12,25,3.466,2,2.42,118,36,62.5,-451183414,1729596281,39,79,3.466,19,13-12-2019 02:11
25,36,21,9525.88,25,3.958,2,1.67,118,44,61,-451183665,1729595885,46,75,3.958,19,13-12-2019 02:11
25,21,18,9530.33,25,4.468,2,0.92,117,73,74,-451184024,1729595488,102,63,4.468,19,13-12-2019 02:11
25,40,17.5,9535.08,25,4.916,2,0.17,117,40,70,-451184439,1729595111,89,62,4.916,19,13-12-2019 02:11
25,33,19,9540.13,25,5.064,2,0,117,36,68.5,-451184888,1729594730,67,67,5.064,19,13-12-2019 02:11
25,22,20.5,9544.97,25,4.637,2,0,116,37,67,-451185307,1729594339,46,73,4.637,19,13-12-2019 02:11
25,12,22,9549.4,25,4.163,2,0,116,37,65.5,-451185682,1729593970,24,78.5,4.163,19,13-12-2019 02:11
25,1,24,9553.52,25,3.995,2,0,115,38,64,-451186034,1729593632,2,84.5,3.995,19,13-12-2019 02:11
25,0,24,9557.42,25,3.723,2,0,115,38,64,-451186361,1729593300,0,85,3.723,19,13-12-2019 02:11
24.8,0,24,9561.04,24.8,3.478,2,-0.26,115,39,64,-451186651,1729592973,0,85,3.478,19,13-12-2019 02:11
24,0,24,9564.54,24,3.36,2,-0.59,114,39,64,-451186906,1729592627,0,85,3.36,19,13-12-2019 02:11
24,0,24,9567.88,24,3.128,2,-0.92,113,40,64,-451187112,1729592257,0,85,3.128,19,13-12-2019 02:11
24,0,24,9570.94,24,2.748,2,-1.25,113,40,64,-451187274,1729591896,0,85,2.748,19,13-12-2019 02:11
24,0,24,9573.42,24,2.311,2,-1.58,112,41,64,-451187436,1729591634,0,85,2.311,19,13-12-2019 02:11
24,0,24,9575.41,24,1.899,2,-1.91,111,41,64,-451187612,1729591519,0,85,1.899,19,13-12-2019 02:11
23.2,0,24,9576.94,23.2,1.728,2,-2.24,110,42,64,-451187737,1729591617,0,85,1.728,19,13-12-2019 02:11
23,0,24,9578.44,23,1.558,2,-1.96,109,42,64,-451187732,1729591795,0,85,1.558,19,13-12-2019 02:11
23,0,24,9579.77,23,1.408,2,-1.5,108,42,64,-451187613,1729591886,0,85,1.408,19,13-12-2019 02:11
23,0,24,9580.57,23,0.712,2,-1.03,108,43,64,-451187522,1729591895,0,85,0.712,19,13-12-2019 02:11
23,0,24,9580.57,23,0,2,-0.57,108,43,64,-451187491,1729591886,0,85,0,19,13-12-2019 02:11
23,0,24,9580.57,23,0,2,-0.11,109,44,64,-451187448,1729591900,0,85,0,19,13-12-2019 02:11
23,0,24,9580.57,23,0,2,0.33,109,44,64,-451187340,1729591980,0,85,0,19,13-12-2019 02:11
23.2,0,24,9581.02,23.2,0.522,2,0.76,111,45,64,-451187030,1729592213,0,85,0.522,19,13-12-2019 02:11
24,0,24,9582.67,24,1.849,2,1.2,112,45,64,-451186891,1729592349,0,85,1.849,19,13-12-2019 02:11
24,0,24,9584.58,24,1.967,2,1.63,113,46,64,-451186746,1729592534,0,85,1.967,19,13-12-2019 02:11
24,0,24,9586.59,24,2.066,2,2.06,114,46,64,-451186599,1729592732,0,85,2.066,19,13-12-2019 02:11
24,0,24,9588.51,24,2.099,2,2.49,115,47,64,-451186470,1729592934,0,85,2.099,19,13-12-2019 02:11
24,0,24,9590.64,24,1.969,2,2.92,116,47,64,-451186311,1729593142,0,85,1.969,19,13-12-2019 02:11
24,0,24,9592.67,24,1.966,2,3.36,117,48,64,-451186148,1729593325,40,85,1.966,19,13-12-2019 02:11
24,1,24.5,9594.71,24,2.119,2,3.79,118,47,67,-451185984,1729593509,115,86,2.119,19,13-12-2019 02:11
24,10,28,9596.88,24,2.157,2,4.22,119,40,82.5,-451185810,1729593703,109,92.5,2.157,19,13-12-2019 02:11
24,18,31.5,9598.97,24,2.233,2,4.65,119,32,98.5,-451185635,1729593881,102,99,2.233,20,13-12-2019 02:11
24.4,14,30.5,9601.25,24.4,2.129,2,5.09,119,36,98,-451185428,1729594048,77,99.5,2.129,20,13-12-2019 02:11
25,9,29.5,9603.21,25,1.872,2,5.16,118,40,96.5,-451185250,1729594187,49,99,1.872,20,13-12-2019 02:11
25,4,29,9605.08,25,1.81,2,5.12,118,44,95,-451185082,1729594326,22,99,1.81,20,13-12-2019 02:11
25,0,28,9606.79,25,1.799,2,5.08,117,48,93.5,-451184942,1729594477,7,99,1.799,20,13-12-2019 02:11
25,0,28,9608.63,25,1.764,2,5.05,116,52,93.5,-451184809,1729594661,47,99,1.764,20,13-12-2019 02:11
25,4,28,9610.5,25,1.853,2,5.01,115,39,94,-451184690,1729594864,54,99,1.853,20,13-12-2019 02:12
25,8,28,9612.35,25,1.869,2,4.97,114,25,94.5,-451184574,1729595068,58,99,1.869,20,13-12-2019 02:12
25,12,28,9614.1,25,1.816,2,4.93,113,11,95,-451184448,1729595243,63,99,1.816,20,13-12-2019 02:12
25,15,28,9616.14,25,1.969,2,4.9,113,0,95.5,-451184281,1729595420,68,99,1.969,20,13-12-2019 02:12
25,17,28,9618.2,25,1.989,2,4.86,112,0,95.5,-451184101,1729595585,73,99.5,1.989,20,13-12-2019 02:12
25,19,27.5,9620.09,25,1.889,2,4.82,112,0,96,-451183942,1729595744,78,100,1.889,20,13-12-2019 02:12
25.4,20,27.5,9621.97,25.4,1.926,2,4.78,112,9,96.5,-451183786,1729595905,89,100,1.926,20,13-12-2019 02:12
26,21,27.5,9624.1,26,2.323,2,4.5,112,29,97,-451183612,1729596094,105,100,2.323,20,13-12-2019 02:12
26,21,27.5,9626.54,26,2.593,2,4.15,112,49,97.5,-451183409,1729596302,122,100,2.593,20,13-12-2019 02:12
26,22,30,9629.28,26,2.929,2,3.8,112,54,98,-451183189,1729596548,134,100,2.929,20,13-12-2019 02:12
26,24,30,9632.47,26,3.241,2,3.45,112,56,97.5,-451182934,1729596837,134,99.5,3.241,20,13-12-2019 02:12
26,27,26.5,9635.92,26,3.55,2,3.1,112,55,94.5,-451182651,1729597140,118,98,3.55,20,13-12-2019 02:12
26,31,24.5,9639.59,26,3.896,2,2.74,113,55,90,-451182345,1729597455,99,95.5,3.896,20,13-12-2019 02:12
26,36,26,9643.61,26,4.027,2,2.39,113,55,79,-451182004,1729597787,64,89.5,4.027,20,13-12-2019 02:12
26,27,25,9647.67,26,3.892,2,2.01,113,55,74.5,-451181672,1729598145,47,86.5,3.892,20,13-12-2019 02:12
26,17,24,9651.18,26,3.108,2,1.63,113,54,70.5,-451181404,1729598477,30,83.5,3.108,20,13-12-2019 02:12
26,8,23,9654.12,26,2.915,2,1.24,113,54,66,-451181246,1729598812,13,80.5,2.915,20,13-12-2019 02:12
26,0,22,9657.06,26,3.203,2,0.86,113,53,63,-451181233,1729599200,4,78.5,3.203,20,13-12-2019 02:12
26,0,22,9660.39,26,3.543,2,0.47,113,53,63,-451181366,1729599615,22,78.5,3.543,20,13-12-2019 02:12
26,8,17.5,9664.09,26,3.789,2,0.09,113,51,76,-451181587,1729600031,192,67,3.789,20,13-12-2019 02:12
26,25,16,9667.88,26,3.883,2,0.29,112,50,89.5,-451181816,1729600456,269,75.5,3.883,20,13-12-2019 02:12
26.2,39,21,9671.7,26.2,3.622,2,0.66,112,52,96,-451182042,1729600888,220,94,3.622,20,13-12-2019 02:12
27,41,29.5,9675.34,27,3.531,2,1.03,112,53,94.5,-451182262,1729601295,160,98,3.531,20,13-12-2019 02:12
27,40,29,9678.93,27,3.657,2,1.41,113,54,92,-451182486,1729601691,132,96,3.657,20,13-12-2019 02:12
27,40,28.5,9682.87,27,3.968,2,1.78,113,55,89,-451182725,1729602133,106,94,3.968,20,13-12-2019 02:12
27,39,27.5,9686.95,27,4.116,2,2.15,113,56,86,-451182967,1729602593,96,90,4.116,20,13-12-2019 02:12
27,40,24.5,9691.21,27,4.332,2,1.96,114,57,83,-451183218,1729603076,104,83.5,4.332,20,13-12-2019 02:12
27,40,22,9695.75,27,4.574,2,1.59,115,57,80.5,-451183465,1729603606,113,77,4.574,20,13-12-2019 02:12
27,44,21.5,9700.39,27,4.716,2,1.21,115,51,76,-451183732,1729604137,108,75,4.716,20,13-12-2019 02:12
27,48,22,9705.21,27,4.794,2,0.84,115,49,74.5,-451184024,1729604677,104,73,4.794,20,13-12-2019 02:12
27,50,21,9710.15,27,4.858,2,0.46,116,51,73,-451184310,1729605240,101,70.5,4.858,20,13-12-2019 02:12
27,48,19.5,9715.15,27,4.952,2,0.09,116,54,70.5,-451184611,1729605801,92,69.5,4.952,20,13-12-2019 02:12
27,34,20,9720.08,27,4.826,2,0,116,54,69.5,-451184914,1729606349,66,69.5,4.826,20,13-12-2019 02:12
27,21,20.5,9724.8,27,4.53,2,0,116,54,68.5,-451185219,1729606861,40,69,4.53,20,13-12-2019 02:12
27,7,21,9729,27,3.905,2,0,115,54,67,-451185494,1729607312,13,69,3.905,20,13-12-2019 02:12
27,0,21,9732.6,27,3.142,2,0,115,53,66.5,-451185729,1729607699,0,69,3.142,20,13-12-2019 02:12
27,0,21,9735.33,27,2.414,2,0,114,53,66.5,-451185897,1729608002,0,69,2.414,20,13-12-2019 02:12
27,0,21,9737.4,27,1.715,2,0,112,53,66.5,-451186019,1729608237,0,69,1.715,20,13-12-2019 02:12
27,0,21,9738.86,27,1.467,2,0,111,53,66.5,-451186076,1729608416,0,69,1.467,20,13-12-2019 02:12
27,0,21,9740.09,27,1.261,2,0,110,53,66.5,-451186054,1729608571,0,69,1.261,20,13-12-2019 02:12
27,0,21,9741.17,27,1.237,2,0,108,53,66.5,-451185962,1729608631,0,69,1.237,20,13-12-2019 02:12
27,0,21,9742.43,27,1.558,2,0,107,53,66.5,-451185844,1729608559,0,69,1.558,20,13-12-2019 02:12
